Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
41899,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41899 - ,,,,,lowimpactliving.com,galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,
41900,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41900 - ,,,,,backpackingworldwide.com,galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,
41901,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41901 - ,,,,,moneyrebound.com,galaxy s7 branded variation (client name + keywords),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,
41902,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41902 - ,,,,,firsttimemomanddad.com,galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,
41905,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41905 - ,,,,,goworldtravelguide.com,"samsung galaxy s7 unrelated keyword (this could be “more information”, “click here”)",http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,
41907,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41907 - ,,,,,lukor.net,samsung galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,
41910,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41910 - ,,,,,kissfromtheworld.com,galaxy s7 edge branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7-edge.html,,,
41925,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41925 - ,,,,,haveageekasm.com,LG G5 long-tail variation (exact match keyword in a phrase match format),http://www.t-mobile.com/cell-phones/lg-g5.html,,,
41926,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,Damarley,Attention,41926 - ,,,,,techburgh.com,iphone 6s branded term (brand/client name),http://www.t-mobile.com/cell-phones/apple-iphone-6s.html,,,
41929,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41929 - ,,,,,adaytrip.com,"apple watch unrelated keyword (this could be “more information”, “click here”)",http://explore.t-mobile.com/apple-watch-sport,,,
41949,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,Damarley,Attention,41949 - ,,,,,donthatethegeek.com,galaxy s6 edge long-tail variation (exact match keyword in a phrase match format),http://www.t-mobile.com/cell-phones/samsung-galaxy-s-6-edge.html,,,
