Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
41735,Obsidianedge (Marketing Nomads),CON143032 Christmas Light Etc. May 16,lcolarado1,Budget,41735 - ,,,,,pslovecharli.com,Branded,christmaslightsetc.com,,,
41736,Obsidianedge (Marketing Nomads),CON143032 Christmas Light Etc. May 16,lcolarado1,Budget,41736 - ,,,,,theantijunecleaver.com,Branded,christmaslightsetc.com,,,
41737,Obsidianedge (Marketing Nomads),CON143032 Christmas Light Etc. May 16,lcolarado1,Budget,41737 - ,,,,,talesofarantingginger.com,Branded,christmaslightsetc.com,,,
41738,Obsidianedge (Marketing Nomads),CON143032 Christmas Light Etc. May 16,lcolarado1,Budget,41738 - ,,,,,worldoffemale.com,Branded,christmaslightsetc.com,,,
41739,Obsidianedge (Marketing Nomads),CON143032 Christmas Light Etc. May 16,lcolarado1,Budget,41739 - ,,,,,heartfeltbalancehandmadelife.com,Branded,christmaslightsetc.com,,,
41740,Obsidianedge (Marketing Nomads),CON143032 Christmas Light Etc. May 16,lcolarado1,Budget,41740 - ,,,,,ashleysuzanne.com,Branded,christmaslightsetc.com,,,
41741,Obsidianedge (Marketing Nomads),CON143032 Christmas Light Etc. May 16,lcolarado1,Budget,41741 - ,,,,,ritareviews.net,Branded,christmaslightsetc.com,,,
41742,Obsidianedge (Marketing Nomads),CON143032 Christmas Light Etc. May 16,lcolarado1,Budget,41742 - ,,,,,fashionfresta.com,Branded,christmaslightsetc.com,,,
41743,Obsidianedge (Marketing Nomads),CON143032 Christmas Light Etc. May 16,lcolarado1,Budget,41743 - ,,,,,tracysnewyorklife.com,Branded,christmaslightsetc.com,,,
41744,Obsidianedge (Marketing Nomads),CON143032 Christmas Light Etc. May 16,lcolarado1,Budget,41744 - ,,,,,thefashionablehousewife.com,Branded,christmaslightsetc.com,,,
